Cluster$body$sweet$sherry$malt$aperitif$smoky$pungent$fruity$honey$floral$spicy$medicinal$nutty$winey
A$0.7116599948854884$0.6117752903214984$1.3333333333333335$-1.0$-0.5039526306789696$-0.7475651746221986$-0.3333333333333333$0.3333333333333334$1.2576562910450648$-0.8432740427115677$0.7647191129018726$-0.4714045207910316$-0.5039526306789696$-0.33333333333333326
B$0.7116599948854884$0.6117752903214984$1.3333333333333335$1.0$-0.5039526306789696$-0.7475651746221986$-0.3333333333333333$0.3333333333333334$0.22866478019001174$1.0540925533894598$-0.611775290321498$-0.4714045207910316$-0.5039526306789696$-0.33333333333333326
C$0.7116599948854884$0.6117752903214984$1.3333333333333335$-1.0$-0.5039526306789696$-0.27375626112925583$-0.3333333333333333$0.3333333333333334$-0.8003267306650412$1.0540925533894598$0.7647191129018726$-0.4714045207910316$1.7638342073763937$-0.33333333333333326
E$-0.20333142711013966$-0.7647191129018723$-0.6666666666666666$1.0$-0.5039526306789696$-0.27375626112925583$-0.3333333333333333$0.3333333333333334$1.2576562910450648$-0.8432740427115677$-0.611775290321498$-0.4714045207910316$-0.5039526306789696$2.666666666666666
F$0.7116599948854884$0.6117752903214984$-0.6666666666666666$1.0$-0.5039526306789696$0.200052652363687$-0.3333333333333333$0.3333333333333334$-0.8003267306650412$-0.8432740427115677$0.7647191129018726$-0.4714045207910316$-0.5039526306789696$-0.33333333333333326
G$-1.1183228491057677$0.6117752903214984$-0.6666666666666666$-1.0$1.7638342073763937$-0.65280339192361$-0.3333333333333333$0.3333333333333334$1.2576562910450648$1.0540925533894598$0.7647191129018726$-0.4714045207910316$-0.5039526306789696$-0.33333333333333326
H$-2.033314271101396$0.6117752903214984$-0.6666666666666666$1.0$1.7638342073763937$-0.7475651746221986$-0.3333333333333333$0.3333333333333334$-0.8003267306650412$1.0540925533894598$-1.9882696935448687$-0.4714045207910316$-0.5039526306789696$-0.33333333333333326
I$-0.20333142711013966$-0.7647191129018723$-0.6666666666666666$-1.0$-0.5039526306789696$1.1476704793495727$-0.3333333333333333$0.3333333333333334$-0.8003267306650412$-0.8432740427115677$0.7647191129018726$0.9428090415820634$1.7638342073763937$-0.33333333333333326
J$0.7116599948854884$-2.141213516125243$-0.6666666666666666$0.0$-0.5039526306789696$2.0952883063354584$2.6666666666666665$-2.666666666666666$-0.8003267306650412$-0.8432740427115677$-0.611775290321498$2.3570226039551585$-0.5039526306789696$-0.33333333333333326
