Cluster$body$sweet$sherry$malt$aperitif$smoky$pungent$fruity$honey$floral$spicy$medicinal$nutty$winey
A$1.0$1.0$1.0$0.0$0.0$0.0$0.0$1.0$1.0$0.0$1.0$0.0$0.0$0.0
B$1.0$1.0$1.0$1.0$0.0$0.0$0.0$1.0$0.5$1.0$0.5$0.0$0.0$0.0
C$1.0$1.0$1.0$0.0$0.0$0.16666666666666666$0.0$1.0$0.0$1.0$1.0$0.0$1.0$0.0
E$0.6666666666666666$0.5$0.0$1.0$0.0$0.16666666666666666$0.0$1.0$1.0$0.0$0.5$0.0$0.0$1.0
F$1.0$1.0$0.0$1.0$0.0$0.3333333333333333$0.0$1.0$0.0$0.0$1.0$0.0$0.0$0.0
G$0.3333333333333333$1.0$0.0$0.0$1.0$0.03333333333333333$0.0$1.0$1.0$1.0$1.0$0.0$0.0$0.0
H$0.0$1.0$0.0$1.0$1.0$0.0$0.0$1.0$0.0$1.0$0.0$0.0$0.0$0.0
I$0.6666666666666666$0.5$0.0$0.0$0.0$0.6666666666666666$0.0$1.0$0.0$0.0$1.0$0.5$1.0$0.0
J$1.0$0.0$0.0$0.5$0.0$1.0$1.0$0.0$0.0$0.0$0.5$1.0$0.0$0.0
